c_code	l_code	kw	query	rank	ind	title	snippet	link	link_type	visible_link	domain	id	serp_id	ind
TZ	en	2	Sustainable Development Goals	9	442	None	The sustainable development goals (SDGs) are a new, universal set of goals, targets and indicators that UN member states will be expected to use to frame their ...	http://www.thesustainabilitytrust.org/pdf/u_n_sustainable_development_goals.pdf	results	www.thesustainabilitytrust.org/pdf/u_n_sustainable_development_goals.pdf	www.thesustainabilitytrust.org	42323	5549	442
TZ	en	2	Sustainable Development Goals	10	442	Novartis Foundation and the Sustainable Development Goals	Pioneering healthcare models that have a transformational impact on the health of the poorest populations in the world lies at the core of the Novartis ...	http://www.novartisfoundation.org/news/more/1296/novartis-foundation-and-the-sustainable-development-goals-the-role-of-the-philanthropy-the-private	results	www.novartisfoundation.org/.../novartis-foundation-and-the-sustainable-development...	www.novartisfoundation.org	42324	5549	442
TZ	en	2	Sustainable Development Goals	11	442	Sustainable Development Goals - futurepolicy.org	Sustainable Development Goals. In September 2015, world leaders committed to an ambitious global agenda, Transforming our World: The 2030 Agenda for ...	http://www.futurepolicy.org/about/sustainable-development-goals/	results	www.futurepolicy.org/about/sustainable-development-goals/	www.futurepolicy.org	42325	5549	442
TZ	en	2	Sustainable Development Goals	12	442	None	Referred to as the Sustainable Development Goals (SDGs), this collection of ambitious goals and targets will form a framework to guide global development and ...	http://globalhousingindicators.org/sites/globalhousingindicators.org/files/HFHI%20Statement%20on%20SDG%20Housing%20Indicators.pdf	results	globalhousingindicators.org/.../HFHI%20Statement%20on%20SDG%20Housing%20I...	globalhousingindicators.org	42326	5549	442
UG	en	1	SDG	1	446	Sustainable Development Goals | UNDP in Uganda	2030 Agenda for Sustainable Development.  ... The SDGs, otherwise known as the Global Goals, build on the Millennium Development Goals (MDGs), eight anti-poverty targets that the world committed to achieving by 2015.  ... Enormous progress has been made on the MDGs, showing the value of a ...	http://www.ug.undp.org/content/uganda/en/home/post-2015/sdg-overview.html	results	www.ug.undp.org/content/uganda/en/home/post-2015/sdg-overview.html	www.ug.undp.org	42386	5556	446
UG	en	1	SDG	2	446	Two indicators for the SDG 16.10 target on access to information ...	Jun 5, 2015 - The following are two indicators for the SDG 16.10 target on access to information proposed by the Global Forum for Media Development, ...	http://gfmd.info/en/site/news/797/Two-indicators-for-the-SDG-1610-target-on-access-to-information.htm	results	gfmd.info/en/.../Two-indicators-for-the-SDG-1610-target-on-access-to-information.ht...	gfmd.info	42387	5556	446
UG	en	1	SDG	4	446	Monitoring SDG 16.10: relevant and feasible indicators for access to ...	Jul 7, 2015 - SDG Target 16.10 - Ensure public access to information and protect fundamental freedoms, in accordance with national legislation and ...	http://gfmd.info/en/site/news/807/SDG-1610's-indicators-relevant-and-technicallly-feasible-indicators.htm	results	gfmd.info/.../SDG-1610's-indicators-relevant-and-technicallly-feasible-indicators.htm	gfmd.info	42388	5556	446
UG	en	1	SDG	5	446	None	will ensure that indicators in the SDG framework will reflect the scope and ambition of the SDG goals and targets, while realising the principle of no- one left  ...	http://www.disabilityrightsfund.org/wp-content/uploads/2016/01/SDG-Disaggregationfinal.pdf	results	www.disabilityrightsfund.org/wp-content/uploads/.../SDG-Disaggregationfinal.pdf	www.disabilityrightsfund.org	42389	5556	446
UG	en	1	SDG	6	446	Content manager for SDG Fund online library | UNV Online ...	The SDG Fund has created an online library dedicated to sharing best practices relevant to its thematic windows of work and Agenda 2030 for...	https://www.onlinevolunteering.org/en/undp-sustainable-development-goals-fund/content-manager-sdg-fund-online-library	results	https://www.onlinevolunteering.org/en/.../content-manager-sdg-fund-online-library	www.onlinevolunteering.org	42390	5556	446
UG	en	1	SDG	7	446	"Tag Archive for ""SDG"" | WIN – Water Integrity Network"	SDG. Jun 21, 2016. Analysis, Global, home-1, Introduction, Policy & Oversight, ... Proposal for improved SDG targets on water. Read more... PARTNERS · ALL ...	http://www.waterintegritynetwork.net/tag/sdg/	results	www.waterintegritynetwork.net/tag/sdg/	www.waterintegritynetwork.net	42391	5556	446
UG	en	1	SDG	8	446	SDG Archives - The Water Trust	The Millennium Summit of 2000 was the largest gathering of world leaders in history. A component of this meeting was the establishment of the Millennium ...	https://watertrust.org/tag/sdg/	results	https://watertrust.org/tag/sdg/	watertrust.org	42392	5556	446
UG	en	1	SDG	9	446	Uganda Global Frontrunner in Monitoring SDG 5 Gender Equality | UN ...	Mar 31, 2016 - Aligning with the Global commitments to monitor gender related SDG Goals, Uganda has taken an initiative to set priority indicators on gender ...	http://www.un-ug.org/content/uganda-global-frontrunner-monitoring-sdg-5-gender-equality	results	www.un-ug.org/content/uganda-global-frontrunner-monitoring-sdg-5-gender-equality	www.un-ug.org	42393	5556	446
UG	en	1	SDG	10	446	None	Telling the stories of rural women through SDG indicators1. Gender desk, Policy and Technical Advisory Division. During the eighth meeting of the Open ...	https://www.ifad.org/documents/10180/f34712b9-46b8-4188-81dd-9baf378ba41e	results	https://www.ifad.org/documents/10180/f34712b9-46b8-4188-81dd-9baf378ba41e	www.ifad.org	42394	5556	446
UG	en	1	SDG	1	446		See cost-benefit analysis by top economists. Read here.	/aclk?sa=l&ai=DChcSEwiB-cGx49LPAhWHlX4KHfyBDicYABAA&sig=AOD64_1CBEfwbingSr61hF-Ble4fBVQXYA&q=&ved=0ahUKEwj50r-x49LPAhUX2WMKHdBADYgQ0QwIXg&adurl=	ads_main	www.copenhagenconsensus.com/		42395	5556	446
UG	en	2	Sustainable Development Goals	1	446	Are We Achieving Sustainable Development Goals? - New Vision	None	http://www.newvision.co.ug/new_vision/news/1436686/achieving-sustainable-development-goals	results	www.newvision.co.ug/new_vision/news/.../achieving-sustainable-development-goals	www.newvision.co.ug	42396	5557	446
UG	en	2	Sustainable Development Goals	3	446	Sustainable Development Goals | UNDP in Uganda	At the Sustainable Development Summit on 25 September, 2015, UN Member States will adopt the 2030 Agenda for Sustainable Development, which includes a set of 17 Sustainable Development Goals (SDGs) to end poverty, fight inequality and injustice, and tackle climate change by 2030.	http://www.ug.undp.org/content/uganda/en/home/post-2015/sdg-overview.html	results	www.ug.undp.org/content/uganda/en/home/post-2015/sdg-overview.html	www.ug.undp.org	42397	5557	446
UG	en	2	Sustainable Development Goals	4	446	UNDP Brazil - Sustainable Development Goals - Online Volunteering	All 17 Sustainable Development Goals are connected to UNDP's Strategic Plan focus areas: sustainable development, democratic governance and...	https://www.onlinevolunteering.org/en/undp-brazil-sustainable-development-goals	results	https://www.onlinevolunteering.org/en/undp-brazil-sustainable-development-goals	www.onlinevolunteering.org	42398	5557	446
UG	en	2	Sustainable Development Goals	5	446	Aiming High: 10 Strategies for Meaningful Youth Engagement	Practical guidelines for meaningful youth engagement for the use of programmers, policymakers, civil society and others.	http://www.aidsalliance.org/stories/744-aiming-high-10-strategies-for-meaningful-youth-engagement	results	www.aidsalliance.org/.../744-aiming-high-10-strategies-for-meaningful-youth-engage...	www.aidsalliance.org	42399	5557	446
UG	en	2	Sustainable Development Goals	7	446	Agenda 2030 Working Group | CAN International	Jul 28, 2016 - CAN has also been active in the Open Working Group Process to define the new set of Sustainable Development Goals (SDGs) and targets as ...	http://www.climatenetwork.org/working-group-pages/post-2015-sustainable-development-agenda	results	www.climatenetwork.org/working-group.../post-2015-sustainable-development-agen...	www.climatenetwork.org	42400	5557	446
UG	en	2	Sustainable Development Goals	9	446	What are the Sustainable Development Goals and does my ...	The 2030 Agenda for Sustainable Development was adopted by the UN General Assembly on September 25, 2015. The 17 Sustainable Development Goals ...	http://www.disabilityrightsfund.org/faq/what-are-the-sustainable-development-goals-and-does-my-organization-have-to-work-on-this-issue/	results	www.disabilityrightsfund.org/.../what-are-the-sustainable-development-goals-and-doe...	www.disabilityrightsfund.org	42401	5557	446
UG	en	2	Sustainable Development Goals	10	446	Sustainable Development Goals (SDGs) – Disability Rights Fund	As part of the transformative shift from the Millennium Development goals to the Sustainable Development Goals, the High-Level Panel of Eminent Persons in ...	http://www.disabilityrightsfund.org/topics/sustainable-development-goals-sdgs/	results	www.disabilityrightsfund.org/topics/sustainable-development-goals-sdgs/	www.disabilityrightsfund.org	42402	5557	446
UG	en	2	Sustainable Development Goals	11	446	None	None	https://www.spring-nutrition.org/sites/default/files/events/the_sustainable_development_goals_2016_cps_emk_for_ag2nut_4.24.16.pdf	results	https://www.spring-nutrition.org/.../the_sustainable_development_goals_2016_cps_e...	www.spring-nutrition.org	42403	5557	446
UG	en	2	Sustainable Development Goals	12	446	Sustainable Development Goals for water require protection from ...	Jun 21, 2016 - Integrity in water governance is a prerequisite to achieving the Sustainable Development Goals (SDG) – not only the water goals but also those ...	http://www.waterintegritynetwork.net/2016/06/21/water-sdgs-require-protection-corruption/	results	www.waterintegritynetwork.net › Analysis › home › Introduction	www.waterintegritynetwork.net	42404	5557	446
UM	en	1	SDG	1	448	Exchange Rates KRW to SDG, South Korean Won and Sudanese ...	You are on the Currency Conversion page South Korean Won (KRW) и Sudanese Pound (SDG). The exchange rate is up-to-date 30.09.2016 21:12.	http://um.statex.info/krw-sdg	results	um.statex.info/krw-sdg	um.statex.info	42418	5560	448
UM	en	1	SDG	2	448	Humana Day 2016 – Quality Education for Development	Sep 20, 2016 - Quality Eduation has been one of the UN SDG 2030 Goal among wich vital targets has been formulated targeting completion of primary and ...	http://www.humana.org/893-humana-day-2016-a-quality-education-for-development	results	www.humana.org/893-humana-day-2016-a-quality-education-for-development	www.humana.org	42419	5560	448
UM	en	1	SDG	3	448	paradzai - Humana People to People	Sep 26, 2016 - Quality Eduation has been one of the UN SDG 2030 Goal among wich vital targets has been formulated targeting completion of primary and ...	http://www.humana.org/64-paradzai/	results	www.humana.org/64-paradzai/	www.humana.org	42420	5560	448
UM	en	1	SDG	4	448	The road towards achieving UNAIDS 90-90-90 targets is demanding ...	Heading towards an End to Aids will demand more co-operation of all interested parties to achieve the UN SDG goal 3 target. Executive Director of UNAIDS, ...	http://www.humana.org/Half-year-report/the-road-towards-achieving-unaids-90-90-90-targets-is-demanding	results	www.humana.org/.../the-road-towards-achieving-unaids-90-90-90-targets-is-demandi...	www.humana.org	42421	5560	448
UM	en	1	SDG	5	448	SDG RecordsÂ - SwapaCD.com	Kiosk · Go Shopping Buy SwapaCD Money Buy Credits Redeem a Gift Certificate Transfer Credits. Results: SDG RecordsÂ®. Search Type: All CDs, Posted CDs ...	http://www.swapacd.com/cd/browser.php?label=SDG+Records%C2%AE	results	www.swapacd.com/cd/browser.php?label=SDG+Records®	www.swapacd.com	42422	5560	448
UM	en	1	SDG	6	448	John Eliot Gardiner Orchestre Revolutionnaire et Romantique The ...	Following on from John Eliot Gardiner's critically acclaimed recordings of the symphonies of Beethoven and Schumann, SDG are proud to b e releasing the first ...	http://www.swapacd.com/Brahms-Symphony-1-Bergrabnisgesang-Op/cd/6179571/	results	www.swapacd.com/Brahms-Symphony-1-Bergrabnisgesang-Op/cd/6179571/	www.swapacd.com	42423	5560	448
UM	en	1	SDG	7	448	English Baroque Soloists Monteverdi Choir - Bach Cantatas Box Set	Label: SDG Release Date: 10/29/2013. Album Type: Box set. Genre: Classical Style: Opera & Classical Vocal Number of Discs: 56 SwapaCD Credits: 56	http://www.swapacd.com/Bach-Cantatas-Box-Set/cd/13307240/	results	www.swapacd.com/Bach-Cantatas-Box-Set/cd/13307240/	www.swapacd.com	42424	5560	448
UM	en	1	SDG	8	448	Soli Deo Gloria Cantorum Almeda Berkey Conductor - Gaudete (18 ...	Label: SDG RecordsÂ® Original Release Date: 7/1/1992. Re-Release Date: 8/1/1992. Genres: Special Interest, Classical Styles: Holiday & Wedding, Opera ...	http://www.swapacd.com/Gaudete/cd/211649/	results	www.swapacd.com/Gaudete/cd/211649/	www.swapacd.com	42425	5560	448
UM	en	1	SDG	9	448	Johann Sebastian Bach John Eliot Gardiner The English Baroque ...	"""Issued in the year 2000, this compact disc was a small contribution to the promotion of the Monteverdi Choir cantata tour. Together with the English Baroque ..."	http://www.swapacd.com/Bach-Cantatas-BWV-140-147/cd/6083542/	results	www.swapacd.com/Bach-Cantatas-BWV-140-147/cd/6083542/	www.swapacd.com	42426	5560	448
UM	en	1	SDG	10	448	Johann Sebastian Bach John Eliot Gardiner English Baroque Soloists ...	Label: SDG - Soli Deo Gloria Original Release Date: 1/1/2005. Re-Release Date: 7/12/2005. Genre: Classical Styles: Opera & Classical Vocal, Historical Periods ...	http://www.swapacd.com/Bach-Cantatas-Vol-24-Altenberg/cd/6127371/	results	www.swapacd.com/Bach-Cantatas-Vol-24-Altenberg/cd/6127371/	www.swapacd.com	42427	5560	448
UM	en	2	Sustainable Development Goals	1	448	Humana Day 2016 – Quality Education for Development! | Half year ...	Education is a key element in the fight against poverty and the development of communities and people. Thus Sustainable Development Goal number 4 is ...	http://www.humana.org/Half-year-report/humana-day-2016-quality-education-for-development	results	www.humana.org/Half-year.../humana-day-2016-quality-education-for-development	www.humana.org	42428	5561	448
UM	en	2	Sustainable Development Goals	2	448	News - Humana People to People	Education is a key element in the fight against poverty and the development of communities and people. Thus Sustainable Development Goal number 4 is ...	http://www.humana.org/news	results	www.humana.org/news	www.humana.org	42429	5561	448
UM	en	2	Sustainable Development Goals	3	448	paradzai - Humana People to People	Sep 26, 2016 - The new demand is part of how Humana People to People is using nutrition action as a bridge to achieve the Sustainable Development Goal ...	http://www.humana.org/64-paradzai/	results	www.humana.org/64-paradzai/	www.humana.org	42430	5561	448
UM	en	2	Sustainable Development Goals	4	448	Solidarity schools in the Baltics - Humana People to People	Mar 13, 2014 - Education for Sustainable Development means including key ... of the UN's Millennium Development Goals and development issues and to ...	http://www.humana.org/785-solidarity-schools-in-the-baltics	results	www.humana.org/785-solidarity-schools-in-the-baltics	www.humana.org	42431	5561	448
UM	en	2	Sustainable Development Goals	5	448	All blog entries - Humana People to People	Mar 24, 2014 - Education for Sustainable Development means including key ... of the UN's Millennium Development Goals and development issues and to ...	http://www.humana.org/2014/March/	results	www.humana.org/2014/March/	www.humana.org	42432	5561	448
UM	en	2	Sustainable Development Goals	6	448	All blog entries - Humana People to People	Apr 22, 2014 - ... in the Millennium Development Goals”, states the UNICEF report. .... of low cost and sustainable techniques while ensuring farmers and their ...	http://www.humana.org/Humana-People-to-People-Blog/Page-7	results	www.humana.org/Humana-People-to-People-Blog/Page-7	www.humana.org	42433	5561	448
UM	en	2	Sustainable Development Goals	7	448	None	Sustainability of the Program. 9. 10.Future plans. 10 .... of the strategic goals outlined in the Zimbabwe's National HIV & AIDS Strategic Plan 2006. -2010. ... people to go into action and initiate development within the district. Through the ...	http://www.humana.org/PUBLICATIONS/Download-document/71-TCE-Zimbabwe	results	www.humana.org/PUBLICATIONS/Download-document/71-TCE-Zimbabwe	www.humana.org	42434	5561	448
UM	en	2	Sustainable Development Goals	8	448	None	development in heritage areas issues. .... sources, and sustainable development for tourism and ..... incorporate appropriate research goals into a CRM context.	http://www.acra-crm.org/associations/9221/files/Grapevine/5-4%20Grapevine.pdf	results	www.acra-crm.org/associations/9221/files/Grapevine/5-4%20Grapevine.pdf	www.acra-crm.org	42435	5561	448
UM	en	2	Sustainable Development Goals	9	448	None	1:30pm-2:30pm Session 10: Ensuring Industry Sustainability and Quality: ... political support for CRM, all crucial elements in developing a sustainable future ... The goal of the workshop is to provide attendees with a working knowledge.	http://acra-crm.org/resources/Documents/ACRA%202014%20St%20Pete%20Program_Final.pdf	results	acra-crm.org/resources/.../ACRA%202014%20St%20Pete%20Program_Final.pdf	acra-crm.org	42436	5561	448
UM	en	2	Sustainable Development Goals	1	448		See cost-benefit analysis by top economists. Read here.	/aclk?sa=l&ai=DChcSEwjo76q849LPAhVGWn4KHYfdDz4YABAA&sig=AOD64_2a3UzKm2QeUqyHxJq0NwS_81kOXg&q=&ved=0ahUKEwiN6Ki849LPAhUC4mMKHQFTDlcQ0QwIVQ&adurl=	ads_main	www.copenhagenconsensus.com/		42437	5561	448
UM	en	2	Sustainable Development Goals	2	448		WaterAid works towards a world of clean water and sanitation for all	/aclk?sa=l&ai=DChcSEwjo76q849LPAhVGWn4KHYfdDz4YABAF&sig=AOD64_0anySbzxXZ60Lv08WyRfwfchx4AQ&q=&ved=0ahUKEwiN6Ki849LPAhUC4mMKHQFTDlcQ0QwIXw&adurl=	ads_main	www.wateraidcanada.com/		42438	5561	448
UM	en	2	Sustainable Development Goals	3	448		Caroline Kende Robb Looks at The Importance of Energy For Development. Read More	/aclk?sa=l&ai=DChcSEwjo76q849LPAhVGWn4KHYfdDz4YABAG&sig=AOD64_1ry6G5kkjQgon7AHE5WBVda98mXw&q=&ved=0ahUKEwiN6Ki849LPAhUC4mMKHQFTDlcQ0QwIZA&adurl=	ads_main	www.africaprogresspanel.org/SDG		42439	5561	448
US	en	1	SDG	1	449	Sustainable Development Goals .:. Sustainable Development ...	Download SDGs icons according to guidelines at this link: http://www.un.org/sustainabledevelopment/news/communications-material/; Please send inquiries to:	https://sustainabledevelopment.un.org/?menu=1300	results	https://sustainabledevelopment.un.org/?menu=1300	sustainabledevelopment.un.org	42440	5562	449
US	en	1	SDG	2	449	Sustainable development goals - United Nations	Aug 17, 2016 - Full list of the 17 proposed sustainable development goals and summaries of their targets.	http://www.un.org/sustainabledevelopment/sustainable-development-goals/	results	www.un.org/sustainabledevelopment/sustainable-development-goals/	www.un.org	42441	5562	449
US	en	1	SDG	3	449	Sustainable Development Goals - Wikipedia, the free encyclopedia	The Sustainable Development Goals (SDGs), officially known as Transforming our world: the 2030 Agenda for Sustainable Development is a set of seventeen ...	https://en.wikipedia.org/wiki/Sustainable_Development_Goals	results	https://en.wikipedia.org/wiki/Sustainable_Development_Goals	en.wikipedia.org	42442	5562	449
US	en	1	SDG	4	449	SDG Compass – A Guide for Business Action to Advance the ...	The SDG Compass provides guidance for companies on how they can align their strategies as well as measure and manage their contribution to the realization ...	http://sdgcompass.org/	results	sdgcompass.org/	sdgcompass.org	42443	5562	449
US	en	1	SDG	5	449	Sustainable Development Goals Fund | Joining efforts for sustainable ...	The SDG Fund is an international cooperation mechanism that supports sustainable development. It brings the MDG experience to the transition process from ...	http://www.sdgfund.org/	results	www.sdgfund.org/	www.sdgfund.org	42444	5562	449
US	en	1	SDG	6	449	Sustainable Development Goals | UNDP	Sep 29, 2016 - The Sustainable Development Goals (SDGs), otherwise known as the Global Goals, are a universal call to action to end poverty, protect the ...	http://www.undp.org/content/undp/en/home/sustainable-development-goals.html	results	www.undp.org/content/undp/en/home/sustainable-development-goals.html	www.undp.org	42445	5562	449
US	en	1	SDG	7	449	Goal 17: Partnerships for the goals | UNDP	Sep 29, 2016 - SDG 17. « The SDGs can only be realized with a strong commitment to global partnership and cooperation. While official development ...	http://www.undp.org/content/undp/en/home/sustainable-development-goals/goal-17-partnerships-for-the-goals.html	results	www.undp.org/content/undp/en/home/.../goal-17-partnerships-for-the-goals.html	www.undp.org	42446	5562	449
US	en	1	SDG	8	449	SDGfunders | SDG Philanthropy Platform	The SDG Philanthropy Platform informs and catalyzes collaboration through building awareness and connections between those working in the philanthropy...	http://sdgfunders.org/	results	sdgfunders.org/	sdgfunders.org	42447	5562	449
US	en	1	SDG	10	449	Home | SDG Index & Dashboards | A Global Report	On July 20th, the Sustainable Development Solutions Network (SDSN) and the Bertelsmann Stiftung launched the SDG Index and Dashboards – Global Report...	http://sdgindex.org/	results	sdgindex.org/	sdgindex.org	42448	5562	449
US	en	1	SDG	11	449	SDG Guide	Getting Started with the Sustainable Development Goals — A Guide for Stakeholders.	https://sdg.guide/	results	https://sdg.guide/	sdg.guide	42449	5562	449
US	en	2	Sustainable Development Goals	1	449	Sustainable Development Goals - Wikipedia, the free encyclopedia	None	https://en.wikipedia.org/wiki/Sustainable_Development_Goals	results	https://en.wikipedia.org/wiki/Sustainable_Development_Goals	en.wikipedia.org	42450	5563	449
US	en	2	Sustainable Development Goals	3	449	Sustainable development goals - United Nations	Aug 17, 2016 - On September 25th 2015, countries adopted a set of goals to end poverty, protect the planet, and ensure prosperity for all as part of a new sustainable development agenda. Each goal has specific targets to be achieved over the next 15 years.	http://www.un.org/sustainabledevelopment/sustainable-development-goals/	results	www.un.org/sustainabledevelopment/sustainable-development-goals/	www.un.org	42451	5563	449
US	en	2	Sustainable Development Goals	4	449	Sustainable Development Goals .:. Sustainable Development ...	Download SDGs icons according to guidelines at this link: http://www.un.org/sustainabledevelopment/news/communications-material/; Please send inquiries to:	https://sustainabledevelopment.un.org/?menu=1300	results	https://sustainabledevelopment.un.org/?menu=1300	sustainabledevelopment.un.org	42452	5563	449
US	en	2	Sustainable Development Goals	5	449	Home .:. Sustainable Development Knowledge Platform	UN chief launches first report to track Sustainable Development Goals · New Report Finds ... E/2016/75 - Progress towards the Sustainable Development Goals.	https://sustainabledevelopment.un.org/	results	https://sustainabledevelopment.un.org/	sustainabledevelopment.un.org	42453	5563	449
US	en	2	Sustainable Development Goals	6	449	Sustainable Development Goals | UNDP	Sep 29, 2016 - The Sustainable Development Goals (SDGs), otherwise known as the Global Goals, are a universal call to action to end poverty, protect the planet and ensure that all people enjoy peace and prosperity.	http://www.undp.org/content/undp/en/home/sustainable-development-goals.html	results	www.undp.org/content/undp/en/home/sustainable-development-goals.html	www.undp.org	42454	5563	449
US	en	2	Sustainable Development Goals	12	449	What are the Sustainable Development Goals? | World Economic Forum	Sep 16, 2015 - The 17 Sustainable Development Goals (SDGs) – part of a wider 2030 Agenda for Sustainable Development – build on the Millennium ...	https://www.weforum.org/agenda/2015/09/what-are-the-sustainable-development-goals/	results	https://www.weforum.org/agenda/2015/.../what-are-the-sustainable-development-goal...	www.weforum.org	42455	5563	449
US	en	2	Sustainable Development Goals	13	449	How Your Company Can Advance Each of the SDGs | UN Global ...	QuickLinks. The Ten Principles · Sustainable Development Goals · All Our Work · What You Can Do · Events · Join Now · Submit your COP ...	https://www.unglobalcompact.org/sdgs/17-global-goals	results	https://www.unglobalcompact.org/sdgs/17-global-goals	www.unglobalcompact.org	42456	5563	449
US	en	2	Sustainable Development Goals	14	449	WHO | Sustainable Development Goals (SDGs)	The United Nations Sustainable Development Goals (SDGs) are 17 goals with 169 targets that all 191 UN Member States have agreed to try to achieve by the ...	http://www.who.int/topics/sustainable-development-goals/en/	results	www.who.int/topics/sustainable-development-goals/en/	www.who.int	42457	5563	449
US	en	2	Sustainable Development Goals	15	449	Sustainable Development Goals Fund | Joining efforts for sustainable ...	The SDG Fund is an international cooperation mechanism that supports sustainable development. It brings the MDG experience to the transition process from ...	http://www.sdgfund.org/	results	www.sdgfund.org/	www.sdgfund.org	42458	5563	449
US	en	2	Sustainable Development Goals	1	449		How the SDGs relate to our work. Join us and help build more schools	/aclk?sa=l&ai=DChcSEwiWsN_A49LPAhUHkn4KHbDvBEMYABAA&sig=AOD64_0USomTT9YmVoftnVF2QJsefwQdfw&q=&ved=0ahUKEwjO_NzA49LPAhVW-mMKHYlmA_4Q0QwIHA&adurl=	ads_main	www.unitedworldschools.org/		42459	5563	449
US	en	2	Sustainable Development Goals	2	449		Caroline Kende Robb Looks at The Importance of Energy For Development. Read More	/aclk?sa=l&ai=DChcSEwiWsN_A49LPAhUHkn4KHbDvBEMYABAF&sig=AOD64_0pXlhs5yHGEyvuzhrLD8NNQhkvBw&q=&ved=0ahUKEwjO_NzA49LPAhVW-mMKHYlmA_4Q0QwIJw&adurl=	ads_main	www.africaprogresspanel.org/SDG		42460	5563	449
US	en	2	Sustainable Development Goals	3	449		See cost-benefit analysis by top economists. Read here.	/aclk?sa=l&ai=DChcSEwiWsN_A49LPAhUHkn4KHbDvBEMYABAK&sig=AOD64_38mmbhIosnIPK_v7Fsht_AOyjsWQ&q=&ved=0ahUKEwjO_NzA49LPAhVW-mMKHYlmA_4Q0QwIogE&adurl=	ads_main	www.copenhagenconsensus.com/		42461	5563	449
VC	en	1	SDG	1	457	Exchange Rates BIF to SDG, Burundian Franc and Sudanese Pound ...	BIF/SDG, convert Burundian Franc (BIF) and Sudanese Pound (SDG). The exchange rate is up-to-date 01.10.2016 00:17.	http://vc.statex.info/bif-sdg	results	vc.statex.info/bif-sdg	vc.statex.info	42520	5570	457
VC	en	1	SDG	2	457	Patent CA2311606A1 - Use of purified sdg as a hypotensive ...	The compound secoisolariciresinol diglucoside (SDG), obtained from flaxseed is used for treating hypertension or for reducing or preventing the development of ...	http://www.google.com.vc/patents/CA2311606A1?cl=en	results	www.google.com.vc/patents/CA2311606A1?cl=en	www.google.com.vc	42521	5570	457
VC	en	1	SDG	3	457	Patent US6498145 - Use of purified SDG as a hypotensive ... - Google	The compound secoisolariciresinol diglucoside (SDG), obtained from flaxseed is used for treating hypertension or for reducing or preventing the development of ...	http://www.google.com.vc/patents/US6498145	results	www.google.com.vc/patents/US6498145	www.google.com.vc	42522	5570	457
VC	en	1	SDG	4	457	Patent WO2002062812A1 - Process for isolating and purifying ...	A process for isolating secoisolariciresinol diglycoside (SDG) from flaxseed, characterized in a) removing fats from cold-pressed crushed flaxseed with ...	http://www.google.com.vc/patents/WO2002062812A1?cl=en	results	www.google.com.vc/patents/WO2002062812A1?cl=en	www.google.com.vc	42523	5570	457
VC	en	1	SDG	5	457	National parks St Vincent and the Grenadines: Home	SDG Houston. Current Projects. Owia Salt Pond. Protected Areas. Beaches of SVG · Tweets by @nationalparksvg · Facebook Twitter. Website developed and ...	http://nationalparks.gov.vc/	results	nationalparks.gov.vc/	nationalparks.gov.vc	42524	5570	457
VC	en	1	SDG	6	457	The Caribbean's fisheries and tourism linkages highlighted at Geneva ...	SDG 14 commits UN Member States “to conserve and sustainably use the oceans, seas and marine resources for sustainable development.” Another objective ...	http://www.crfm.net/~uwohxjxf/index.php?option=com_acymailing&ctrl=archive&task=view&mailid=58&key=Blm340mT&tmpl=component&Itemid=176	results	www.crfm.net/~uwohxjxf/index.php?option=com_acymailing&ctrl...	www.crfm.net	42525	5570	457
VC	en	1	SDG	7	457	Agriculture increasingly important to ACP countries – iWitness News	May 30, 2016 - Among the 17 goals and 169 targets, SDG 2 and its five targets focus on food and nutrition security and agriculture. Other SDGs address ...	http://www.iwnsvg.com/2016/05/30/agriculture-increasingly-important-to-acp-countries/	results	www.iwnsvg.com/2016/05/30/agriculture-increasingly-important-to-acp-countries/	www.iwnsvg.com	42526	5570	457
VC	en	1	SDG	8	457	∑   ul.vc - Domain Hunters and Gatherers / Domain: www.sdg ...	www.sdg-wechselsysteme.de. IP Adress: 85.13.141.162. Add date: 21.09.2016, 12:41:24 AM. sdg-wechselsysteme.de has Alexa Rank 0 ...	http://www.ul.vc/www.sdg-wechselsysteme.de.html	results	www.ul.vc/www.sdg-wechselsysteme.de.html	www.ul.vc	42527	5570	457
VC	en	1	SDG	9	457	Gonsalves: 'Provide more aid to eradicate extreme ... - The Vincentian	"Oct 2, 2015 - ""And, they will not be achieved, too, if there is failure in SDG Number 17, which mandates a revitalisation of the global partnership for ..."	http://thevincentian.com/mdetail.asp?hn=thevincentian&l=gonsalves-provide-more-aid-to-eradicate-extreme-poverty-p9073-1.htm	results	thevincentian.com/mdetail.asp?hn=thevincentian&l=gonsalves-provide-more...	thevincentian.com	42528	5570	457
VC	en	1	SDG	10	457	None	Feb 22, 2016 - framework which supports the Sustainable Development Goals (SDG's) and which promote policy and programme integration, and greater ...	http://www.caribbeanelections.com/eDocs/articles/vc/vc_Throne_Speech_2016.pdf	results	www.caribbeanelections.com/eDocs/articles/vc/vc_Throne_Speech_2016.pdf	www.caribbeanelections.com	42529	5570	457
VC	en	2	Sustainable Development Goals	1	457	17 Sustainable Development Goals: Global Actions, Better Future ...	Apr 27, 2016 - The 17 Sustainable Development Goals serve as a follow-up to the Millennium Development Goals after the goal-setting process proved to be ...	http://richmondvale.org/sustainable-development-goals/	results	richmondvale.org/sustainable-development-goals/	richmondvale.org	42530	5571	457
